Date,Potencial de Hidrógeno (in situ),Sólidos Suspendidos Totales,Caudal,Conductividad Eléctrica,Temperatura de la muestra,Oxígeno disuelto (en campo),Turbiedad,Cianuro Total,Zinc total,Cobre total,Plomo total,Arsénico total,Cadmio total,Mercurio total,Hierro total,Cromo Total,Niquel total,Manganeso total,Potencial rédox
2009-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-29,8.6,5.0,1550.0,2970.0,18.0,6.91,0.71,0.001,0.002054,0.0017194,0.0001,0.015308,0.0001,0.0001,0.12112,0.0001,0.0001,0.06394,0.0
2009-12-06,8.0,238.0,3200.0,736.0,16.5,6.39,73.3,0.001,0.02432,0.019658,0.008998,0.007664,0.0001,0.0001,7.44,0.00563,0.007502,0.2252,0.0
2009-12-13,8.805,437.0,3112.825,1138.0,18.0,7.605,2.99,0.004,0.002,0.01,0.01,0.002,0.006,0.0002,0.101,0.004,0.001,0.024,156.4
2009-12-20,8.530000000000001,2.0,2100.0,1356.0,21.9,6.15,1.665,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-03,9.3,10.0,3300.0,426.0,20.3,7.8,7.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-10,8.94,11.0,3550.0,549.0,16.2,7.61,5.81,0.001,0.01129,0.003628,0.0008922,0.005772,0.0001,0.0001,0.3698,0.0001,0.0011248,0.0314,145.0
2010-01-17,7.98,62.0,12500.0,308.0,17.1,7.02,43.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0
2010-01-24,7.74,55.0,16300.0,333.0,15.6,6.77,20.2,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0
2010-01-31,8.18,89.0,42000.0,244.0,15.1,6.63,30.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0
2010-02-07,7.475,131.0,34195.75,336.0,15.55,6.085,6.7,0.001,0.01272,0.006004,0.00505,0.0059205,0.00305,0.00015,0.2603,0.00205,0.00055,0.02767,197.4
2010-02-14,7.95,4.0,32600.0,354.0,17.9,6.7,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0
2010-02-21,8.01,10.0,18300.0,376.0,15.4,7.0,5.7,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0
2010-02-28,7.65,577.0,76000.0,170.0,15.2,6.34,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0
2010-03-07,7.87,320.0,48800.0,147.7,16.4,6.44,109.0,0.001,0.01675,0.01903,0.007211,0.01073,3e-05,0.0001,5.905,0.0001,0.0002,0.4191,221.0
2010-03-14,8.09,17.0,24300.0,301.0,18.3,6.25,9.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-21,7.85,8.0,0.0,414.0,17.0,6.68,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-28,8.53,3.0,10150.0,439.0,17.2,6.8,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-11,7.95,20.0,14900.0,368.0,15.5,6.73,8.47,0.001,0.003,0.0003,0.0001,0.004403,3e-05,0.0001,0.6497,0.0001,0.0002,0.0489,0.0
2010-04-18,8.13,2.0,7600.0,461.0,16.5,6.92,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-25,8.0,2.0,5600.0,672.0,13.8,6.87,0.93,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-02,8.02,2.0,4630.0,805.0,16.2,6.77,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-09,8.4,2.0,4260.0,1225.0,15.8,7.1,1.1,0.001,0.003,0.0003,0.0001,0.008945,3e-05,0.0001,0.001,0.002807,0.0002,0.0118,0.0
2010-05-16,7.94,2.0,4018.0,1469.0,17.5,7.16,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-23,7.92,2.0,4235.0,1850.0,13.2,7.3,0.56,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-30,7.87,2.0,4150.0,1991.0,12.3,7.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-06,8.06,2.0,3820.0,2064.0,13.8,7.05,0.48,0.001,0.003,0.0003,0.0001,0.0111,3e-05,0.0001,0.001,0.0075,0.007,0.019,0.0
2010-06-13,7.95,2.0,3120.0,2260.0,16.2,7.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-20,7.73,2.0,2741.0,2380.0,13.9,7.21,0.89,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-27,8.01,2.0,2600.0,2840.0,15.2,7.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-04,8.03,2.0,2500.0,2820.0,15.5,7.43,0.48,0.001,0.003,0.0003,0.0021,0.0136,3e-05,0.0001,0.072,0.0037,0.004,0.033,0.0
2010-07-11,8.15,4.0,2300.0,3040.0,11.5,7.78,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-18,7.8,3.0,2667.0,3150.0,11.1,7.8,0.53,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-25,7.75,3.0,2210.0,3210.0,12.9,7.92,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-01,7.82,2.0,2140.0,3290.0,14.1,7.53,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-08,8.3,2.0,1920.0,3370.0,15.2,7.64,1.39,0.001,0.022,0.0003,0.0001,0.0151,3e-05,0.0001,0.001,0.0001,0.0002,0.024,0.0
2010-08-15,8.06,3.0,1600.0,3450.0,14.9,7.23,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0
2010-08-22,7.54,2.0,1560.0,3520.0,12.5,6.97,1.91,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0
2010-08-29,8.38,4.0,1430.0,3650.0,18.3,7.32,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0
2010-09-05,8.49,1088.0,1410.0,3800.0,13.1,7.12,2.29,0.001,0.003,0.0003,0.0001,0.0113,3e-05,0.0001,0.001,0.0001,0.0002,0.0169,127.0
2010-09-12,7.65,2.0,1390.0,3780.0,17.5,7.15,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0
2010-09-19,8.12,3.0,1440.0,3820.0,14.7,6.71,0.26,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0
2010-09-26,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-10,8.38,1178.5,1420.0,4100.0,13.1,7.92,0.35,0.001,0.003,0.0003,0.0001,0.0118,3e-05,0.0001,0.001,0.0001,0.0002,0.0153,127.0
2010-10-17,7.95,2.0,1420.0,4140.0,13.4,6.9,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0
2010-10-24,8.32,4.0,1410.0,4050.0,16.0,7.43,0.38,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0
2010-10-31,8.16,4.0,1410.0,3980.0,20.3,7.4,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0
2010-11-07,7.93,2.0,1400.0,4100.0,17.4,7.5,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0
2010-11-14,8.58,1280.5,1410.0,4310.0,16.9,8.69,0.83,0.001,0.022,0.0003,0.0001,0.0152,3e-05,0.0001,0.06,0.0001,0.0002,0.0203,104.0
2010-11-21,8.3,5.0,1300.0,4160.0,19.1,7.74,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0
2010-11-28,7.7,4.0,1283.0,4190.0,19.4,6.51,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0
2010-12-05,8.24,1277.0,1280.0,4300.0,19.3,6.81,0.4,0.001,0.003,0.0003,0.0001,0.0153,3e-05,0.0001,0.001,0.0001,0.0002,0.0272,88.0
2010-12-12,8.55,3.0,1360.0,3930.0,16.3,6.52,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0
2010-12-19,8.22,63.0,7114.0,1414.0,21.3,6.58,24.1,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0
2010-12-26,8.31,5.0,330.0,2230.0,14.0,6.9,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0
2011-01-02,8.26,418.0,8100.0,1183.0,14.2,6.3,80.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0
2011-01-09,8.8,308.5,5000.0,1069.0,18.9,6.64,2.75,0.001,0.018,0.0028,0.0014,0.0147,3e-05,0.0001,0.24,0.0011,0.0019,0.0725,77.0
2011-01-16,8.65,30.0,0.0,630.0,14.1,5.38,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0
2011-01-23,8.66,5.0,0.0,826.0,16.3,6.35,1.59,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2011-01-30,8.2,18.0,0.0,1400.0,14.9,5.8,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0
2011-02-06,8.09,127.5,63000.0,330.0,20.5,6.0,11.0,0.001,0.003,0.0003,0.0001,0.0077,3e-05,0.0001,1.024,0.0001,0.0002,0.0579,121.0
2011-02-13,7.78,81.0,0.0,330.0,0.0,0.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0
2011-02-20,7.73,72.0,0.0,265.0,12.2,0.0,25.9,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0
2011-02-27,8.02,248.0,80200.0,183.7,13.2,6.5,66.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0
2011-03-06,7.92,98.0,71150.0,251.0,17.0,6.1,28.9,0.001,0.003,0.0061,0.0019,0.0068,3e-05,0.0001,1.203,0.0026,0.002,0.0612,93.0
2011-03-13,7.535,17.0,0.0,308.5,14.9,6.55,5.525,0.0,0.022,0.0064,0.0001,0.0075,3e-05,0.0001,0.216,0.0001,0.0015,0.0171,133.5
2011-03-20,8.67,50.0,0.0,245.0,14.8,6.32,12.7,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0
2011-03-27,8.12,4.0,0.0,348.0,14.3,6.63,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0
2011-04-03,8.39,88.0,48200.0,253.0,15.6,6.1,32.5,0.001,0.011,0.0047,0.0001,0.005,3e-05,0.0001,1.135,0.0015,0.0002,0.0979,304.0
2011-04-10,8.325,51.0,41500.0,275.5,15.0,6.295,10.9,0.0,0.008,0.0003,0.0001,0.0097,3e-05,0.0001,0.001,0.0001,0.0002,0.0106,111.5
2011-04-17,8.22,2.0,33100.0,425.0,12.9,7.05,2.33,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0
2011-04-24,8.15,4.0,29900.0,379.0,17.5,6.48,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0
2011-05-01,8.63,2.0,27200.0,514.0,16.7,6.43,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0
2011-05-08,8.52,223.5,14200.0,725.0,16.0,6.73,0.97,0.001,0.022,0.0003,0.0001,0.0109,3e-05,0.0001,0.001,0.0001,0.0002,0.0053,66.0
2011-05-15,8.54,2.0,0.0,920.0,16.4,6.59,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0
2011-05-22,8.31,2.0,0.0,1161.0,13.9,6.83,2.4,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0
2011-05-29,8.5,3.0,0.0,1375.0,13.6,6.95,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
2011-06-05,8.39,234.725,4100.0,1560.0,12.9,7.57,1.06,0.001,0.0072499999999999,0.00165,0.00205,0.02935,0.000165,0.0001,0.0035,0.00045,0.0011,0.00445,65.0
2011-06-12,8.37,4.0,3800.0,1866.0,11.5,7.75,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0
2011-06-19,8.37,2.0,3650.0,2.02,11.2,7.87,2.3,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0
2011-06-26,8.29,2.0,3300.0,2140.0,12.9,7.8,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
2011-07-03,8.11,709.5,2430.0,2367.5,8.3,7.71,1.62,0.001,0.028,0.0034,0.0001,0.0231,3e-05,0.0001,0.001,0.0021,0.0049,0.0153,68.0
2011-07-10,8.15,4.0,1650.0,1928.0,7.1,7.84,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0
2011-07-17,8.29,2.0,0.0,2220.0,12.6,8.03,4.19,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
2011-07-24,8.02,2.0,1100.0,2410.0,11.7,7.49,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0
2011-07-31,7.96,7.0,0.0,2500.0,12.3,7.44,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0
2011-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-14,8.225000000000001,402.25,3070.0,2685.0,17.9,8.129999999999999,1.175,0.002,0.003,0.0029,0.0016,0.0177,3e-05,0.0001,0.001,0.0012,0.0002,0.0247,21.5
2011-08-21,7.93,3.0,2960.0,2590.0,15.2,6.64,1.64,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0
2011-08-28,7.9,2.0,2950.0,2750.0,14.5,7.18,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0
2011-09-04,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-11,8.4,806.5,2710.0,3195.0,15.4,7.82,3.32,0.001,0.051,0.0019,0.0001,0.021,3e-05,0.0001,0.001,0.001,0.0002,0.008,69.0
2011-09-18,8.29,2.0,2750.0,2660.0,18.4,6.25,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0
2011-09-25,8.37,4.0,2650.0,2490.0,14.9,6.76,6.37,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0
2011-10-02,8.38,2.0,2720.0,2370.0,20.4,8.98,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0
2011-10-09,8.4,382.5,2680.0,2380.0,15.4,8.5,2.1,0.001,0.232,0.00815,0.0001,0.02085,3e-05,0.0001,0.001,0.0001,0.0002,0.0217,49.0
2011-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-23,7.895,3.0,1787.45,2621.0,16.8,6.77,1.4,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0
2011-10-30,8.28,2.0,745.99,3290.0,18.6,9.66,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-06,8.7,448.5,1923.84067555,3100.0,19.3,7.98,1.05,0.001,0.003,0.0019,0.0001,0.0359,3e-05,0.0001,0.001,0.0001,0.0002,0.0235,0.0
2011-11-13,8.78,2.0,0.0,3220.0,17.9,6.79,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.6
2011-11-20,8.64,2.0,1117.94,3570.0,21.7,8.6,0.59,0.001,0.003,0.0003,0.0001,0.0291,3e-05,0.0001,0.001,0.0001,0.0,0.0213,0.0
2011-11-27,8.79,2.0,1985.01,2140.0,15.2,9.77,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.4
2011-12-04,8.605,335.3333333333333,1170.50298,3320.0,17.425,8.897499999999999,1.4225,0.001,0.003,0.0003,0.0001,0.0257333333333333,3e-05,0.0001,0.001,0.0001,0.0002,0.0314,230.85
2011-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-18,8.22,7.0,1635.2,1328.0,17.1,8.17,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.3
2011-12-25,8.32,52.0,11761.75,555.0,15.7,6.43,33.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.9
2012-01-01,8.32,218.0,37620.0,325.0,14.1,5.54,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0
2012-01-08,8.25,96.25,43583.333333333336,318.6666666666667,12.866666666666667,6.386666666666667,56.4,0.001,0.3879999999999999,0.0003,0.0085333333333333,0.0124333333333333,3e-05,0.0001,2.409,0.00415,0.0002,0.1079,173.9333333333333
2012-01-15,8.265,30.5,24612.0,377.5,15.4,6.76,28.815,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.1
2012-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-29,8.93,3.0,10380.0,412.0,14.9,7.54,5.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.9
2012-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-12,8.17,136.66666666666666,71285.5,234.0,13.975,6.387499999999999,128.85,0.001,0.021775,0.01025,0.001,0.004,0.0003,0.0001,5.826333333333333,0.0008,0.002,0.2535,182.975
2012-02-19,8.07,363.0,72650.0,174.55,11.0,6.68,289.0,0.001,0.0096499999999999,0.0275,0.001,0.004,0.0003,0.0001,6.4385,0.0008,0.002,0.383,164.4
2012-02-26,8.184000000000001,106.2,59104.0,230.98,14.72,6.8,67.88,0.0,0.01366,0.0036,0.0134,0.004,0.0003,0.0001,1.8638,0.0008,0.002,0.1127999999999999,196.2
2012-03-04,8.193333333333333,35.0,52206.66666666666,256.6666666666667,14.933333333333332,6.673333333333333,23.2,0.0,0.0068666666666666,0.002,0.001,0.004,0.0003,0.0001,0.8310000000000001,0.0008,0.002,0.0456666666666666,217.4
2012-03-11,7.98,102.75,60500.0,254.0,13.199999999999998,7.95,18.0,0.001,0.0085333333333333,0.002,0.001,0.004,0.0003,0.0001,1.0156666666666667,0.0008,0.002,0.076,221.2
2012-03-18,8.32,13.5,46110.0,323.0,16.35,7.14,14.43,0.001,0.0051,0.002,0.001,0.004,0.0003,0.0001,0.4569999999999999,0.0008,0.002,0.0325,226.0
2012-03-25,8.43,2.0,21815.0,461.5,15.6,7.215,1.785,0.0,0.0007999999999999,0.002,0.001,0.004,0.0003,0.0001,0.0695,0.0008,0.002,0.0055,231.0
2012-04-01,8.344999999999999,37.0,26396.0,276.0,15.15,7.390000000000001,25.4,0.0,0.00985,0.002,0.001,0.004,0.0003,0.0001,0.9885,0.0008,0.002,0.057,0.0
2012-04-08,8.2725,37.833333333333336,24414.5,349.5,15.7,7.2825,10.7275,0.001,0.003,0.0014999999999999,0.0001,0.0026249999999999,3e-05,0.0001,0.301,0.0004,0.0002,0.0194333333333333,0.0
2012-04-15,8.18,15.0,22630.0,274.0,12.1,6.8,15.2,0.001,0.003,0.0031,0.0001,0.0055,3e-05,0.0001,0.614,0.0001,0.0037,0.0362,172.1
2012-04-22,8.23,11.0,31960.0,319.0,17.4,6.55,5.83,0.0,0.003,0.0003,0.0001,0.0003,3e-05,0.0001,0.001,0.0001,0.0002,0.021,203.5
2012-04-29,8.274999999999999,4.0,21630.0,358.0,13.1,7.045,2.495,0.0,0.003,0.0003,0.0001,0.0036333333333333,3e-05,0.0001,0.0333333333333333,0.0003,0.0002,0.0078999999999999,190.25
2012-05-06,8.4875,50.333333333333336,25137.75,514.75,15.3,6.845000000000001,2.665,0.001,0.003,0.0003,0.0008333333333333,0.0069999999999999,3e-05,0.0001,0.068,0.0001,0.0002,0.0063,197.45
2012-05-13,7.76,4.0,13568.0,694.0,15.8,7.2,0.94,0.001,0.003,0.0003,0.0001,0.0076,3e-05,0.0001,0.001,0.0001,0.0002,0.005,238.9
2012-05-20,8.2,2.0,8180.1,679.0,8.8,7.54,0.57,0.0,0.003,0.0003,0.0001,0.0093,3e-05,0.0001,0.001,0.0001,0.0002,0.0089,221.9
2012-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-03,8.266666666666666,2.0,5853.333333333333,1367.3333333333333,10.833333333333334,7.893333333333333,0.4366666666666667,0.001,0.0022,0.00115,0.00055,0.01,0.000165,0.0001,0.02,0.0008,0.002,0.008,197.9
2012-06-10,8.1775,98.875,3401.075,1530.5,12.575,7.4575,0.355,0.001,0.002,0.00115,0.00055,0.0098,0.000165,0.0001,0.01125,0.00045,0.0011,0.007475,213.0
2012-06-17,8.1,6.0,4200.0,1565.0,10.6,7.78,0.41,0.001,0.00185,0.00115,0.00055,0.00975,0.000165,0.0001,0.123,0.00045,0.0011,0.01035,223.6
2012-06-24,8.14,2.0,4122.0,1732.0,14.1,6.98,0.39,0.0,0.003,0.0003,0.0001,0.0146,3e-05,0.0001,0.001,0.0001,0.0002,0.0105,218.5
2012-07-01,4.245,2.0,2830.0,901.88,9.9,10.725,0.42,0.0,0.00335,0.00115,0.00055,0.0103,0.000165,0.0001,0.011,0.00045,0.0011,0.01155,190.6
2012-07-08,8.265,173.16666666666666,3211.25,1879.75,11.6,7.675,0.73,0.001,0.003,0.0003,0.0001,0.017175,3e-05,0.0001,0.001,0.0001,0.0002,0.0126,218.125
2012-07-15,8.13,2.0,4005.2,1794.0,15.5,7.6,0.9,0.001,0.003,0.0003,0.0001,0.0169,3e-05,0.0001,0.001,0.0001,0.0002,0.0119,247.4
2012-07-22,8.17,2.0,2090.0,2110.0,10.4,7.82,0.42,0.0,0.003,0.0003,0.0001,0.0185,3e-05,0.0001,0.001,0.0001,0.0002,0.0172,251.6
2012-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0003,0.0001,0.0164,3e-05,0.0001,0.001,0.0001,0.0002,0.0147,0.0
2012-08-05,8.15,219.8333333333333,1732.25,2250.0,13.175,7.4175,0.77,0.001,0.003,0.002725,0.0001,0.01445,3e-05,0.0001,0.042,0.0001,0.0002,0.0226999999999999,230.1
2012-08-12,8.22,2.0,2576.4,2360.0,16.1,6.28,0.61,0.001,0.003,0.0003,0.0001,0.016,3e-05,0.0001,0.001,0.0001,0.0002,0.0207,180.0
2012-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-26,8.25,2.0,1536.0,2340.0,17.6,6.59,0.49,0.0,0.003,0.0003,0.0001,0.0182,3e-05,0.0001,0.001,0.0001,0.0002,0.0185,226.1
2012-09-02,8.445,245.0,2300.2975,2447.5,15.225,8.25,0.5525,0.001,0.003,0.0008749999999999,0.0001,0.019275,3e-05,0.0001,0.1406666666666666,0.0001,0.00105,0.0190666666666666,235.3
2012-09-09,8.42,2.0,1524.0,2760.0,16.1,7.69,0.38,0.0,0.003,0.0003,0.0001,0.0198,3e-05,0.0001,0.001,0.0001,0.0002,0.0165,228.4
2012-09-16,8.2,2.0,0.0,2910.0,13.1,7.29,0.34,0.0,0.003,0.0003,0.0001,0.0182,3e-05,0.0001,0.001,0.0001,0.0002,0.0129,0.0
2012-09-23,8.55,2.0,1423.25,2625.0,16.950000000000003,8.379999999999999,0.355,0.001,0.003,0.0003,0.0001,0.01865,3e-05,0.0001,0.001,0.0001,0.0002,0.013,239.75
2012-09-30,8.22,2.0,1326.0,2660.0,14.1,7.74,0.4,0.0,0.241,0.0055,0.0077,0.0158,3e-05,0.0001,0.001,0.0001,0.0002,0.0104,137.9
2012-10-07,8.28,246.66666666666663,1602.5,2575.0,13.325,8.4675,0.4425,0.001,0.11625,0.0003,0.003675,0.0167,3e-05,0.0001,0.1193333333333333,0.0001,0.0002,0.0174,233.5
2012-10-14,8.35,2.0,1263.0,2830.0,15.1,6.85,0.37,0.001,0.168,0.0003,0.0001,0.018,3e-05,0.0001,0.001,0.0001,0.0002,0.0109,295.6
2012-10-21,8.16,2.0,1262.0,2500.0,15.9,7.88,0.66,0.0,0.003,0.0003,0.0001,0.0176,3e-05,0.0001,0.001,0.0001,0.0002,0.0164,210.8
