Date,Potencial de Hidrógeno (in situ),Conductividad Eléctrica,Temperatura de la muestra,Sólidos Suspendidos Totales,Oxígeno disuelto (en campo),Caudal,Turbiedad,Plomo total,Zinc total,Arsénico total,Cobre total,Cianuro Total,Cadmio total,Mercurio total,Potencial rédox,Hierro total,Cromo Total,Niquel total,Manganeso total,Magnesio total
2006-01-01,8.63,1353.0,16.4,7.0,6.4,5119.0,4.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-01-08,8.14,544.0,17.3,123.0,6.1,2260.0,76.1,0.02,0.048,0.02,0.012,0.005,0.005,0.0005,0.0,3.88,0.01,0.023,0.14,5.39
2006-01-15,8.62,986.0,16.1,10.0,6.5,2420.0,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-01-22,8.14,386.0,14.9,220.0,6.0,4910.0,72.2,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-01-29,8.05,858.0,17.1,65.0,6.2,5600.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-02-05,7.92,224.0,17.9,198.0,5.9,25720.0,59.0,0.01,0.04,0.02,0.021,0.005,0.005,0.0005,0.0,8.04,0.01,0.002,0.281,5.06
2006-02-12,7.85,345.0,13.3,24.0,6.4,22300.0,8.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-02-19,8.27,327.0,18.0,21.0,5.9,27500.0,4.16,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-02-26,8.08,414.0,15.3,6.0,6.1,9765.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-03-05,8.1,285.0,16.7,60.0,6.4,17605.0,25.2,0.00344,0.0076,0.00569,0.00362,0.005,0.000137,5e-05,0.0,0.378,0.0005,0.00074,0.0839,4.16
2006-03-12,8.21,283.0,22.8,23.0,5.9,9980.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-03-19,7.37,425.0,11.7,52.0,6.1,15800.0,14.3,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-03-26,8.16,354.0,18.3,46.0,5.8,16100.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-02,7.8,227.0,12.9,158.0,6.4,28100.0,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-09,7.98,315.0,16.3,42.0,5.9,26700.0,11.3,0.0446,0.0071,0.00798,0.00404,0.005,0.0024,5e-05,0.0,0.579,0.0005,0.00077,0.0605,4.12
2006-04-16,8.0,386.0,16.7,34.0,6.1,22400.0,2.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-23,8.18,364.0,12.0,10.0,6.6,18425.0,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-30,7.8,682.0,18.5,42.0,6.2,10715.0,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-07,7.97,830.0,16.0,3.0,6.1,8250.0,0.77,0.0206,0.0108,0.00949,0.00188,0.005,0.00118,5e-05,0.0,0.088,0.001,0.001,0.0172,7.07
2006-05-14,7.9,985.0,12.2,4.0,6.5,7842.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-21,7.98,1276.0,11.7,3.0,5.9,5760.0,0.38,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-28,7.92,1604.0,10.4,3.0,6.9,4580.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-06-04,7.85,1756.0,15.2,3.0,6.3,4425.0,0.44,0.00273,0.0095,0.0185,0.00199,0.005,0.00025,5e-05,0.0,0.03,0.0025,0.0025,0.0554,13.0
2006-06-11,7.88,1960.0,9.5,5.0,6.9,4386.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-06-18,7.92,2120.0,14.6,5.0,6.5,4166.0,0.48,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-06-25,7.84,2320.0,8.9,5.0,6.6,3623.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-07-02,8.22,2096.0,11.8,3.0,7.5,3539.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-07-09,7.85,2280.0,14.9,3.0,6.7,3553.0,0.29,0.00825,0.0144,0.0173,0.00285,0.005,0.0003,5e-05,0.0,0.035,0.0025,0.0025,0.0164,16.4
2006-07-16,7.83,2460.0,9.8,3.0,7.2,3414.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-07-23,7.8,2500.0,9.44,3.0,7.0,3158.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-07-30,8.15,2640.0,8.4,3.0,7.2,2933.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-08-06,8.11,2830.0,16.1,3.0,6.8,2932.0,0.2,0.0049,0.0131,0.0164,0.00276,0.005,0.00025,5e-05,0.0,0.032,0.0025,0.0025,0.0175,18.7
2006-08-13,7.85,3090.0,20.9,3.0,5.8,2810.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-08-20,7.99,2590.0,12.9,3.0,5.9,2741.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-08-27,7.95,2850.0,16.7,3.0,6.5,2669.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-09-03,8.16,3080.0,15.5,3.0,7.2,2523.0,0.26,0.00124,0.0071,0.0173,0.00169,0.005,0.00025,5e-05,0.0,0.03,0.0025,0.0025,0.0171,18.9
2006-09-10,7.98,3260.0,15.9,3.0,6.8,2328.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-09-17,8.35,3410.0,17.9,3.0,7.6,2085.0,0.37,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-09-24,8.28,3470.0,17.9,3.0,6.9,2060.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-01,8.05,3440.0,16.6,3.0,6.6,1910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-08,8.12,3330.0,17.9,4.0,7.5,1810.0,0.0,0.00789,0.01,0.0172,0.002,0.005,0.0005,5e-05,0.0,0.03,0.005,0.005,0.0257,21.3
2006-10-15,8.25,3530.0,10.9,3.0,6.2,1685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-22,7.88,3460.0,19.6,3.0,7.2,1653.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-29,8.22,3350.0,18.8,3.0,7.4,1505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-11-05,8.08,3060.0,18.6,3.0,6.8,2100.0,0.36,0.00175,0.01,0.0179,0.0016,0.005,0.0005,5e-05,0.0,0.034,0.005,0.005,0.0314,18.7
2006-11-12,8.69,2620.0,18.1,7.0,6.7,2120.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-11-19,7.95,1579.0,16.1,3.0,5.0,2118.0,0.51,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-11-26,7.73,2400.0,11.8,3.0,4.8,2075.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-12-03,8.4,2280.0,18.6,3.0,8.58,2010.0,0.45,0.0029,0.022,0.018,0.0016,0.005,0.0002,5e-05,0.0,0.045,0.0005,0.0005,0.014,14.0
2006-12-10,7.87,2580.0,17.5,3.0,7.6,2270.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-12-17,8.14,2450.0,19.4,8.0,7.4,2280.0,0.91,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-12-24,8.03,2820.0,20.6,3.0,5.4,2323.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-07,8.44,584.0,16.8,16.0,5.2,25800.0,5.51,0.003,0.015,0.0083,0.0027,0.005,7.8e-05,5e-05,0.0,0.24,0.0005,0.0012,0.038,6.1
2007-01-14,7.7,309.0,14.8,576.0,3.8,21350.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-21,7.98,227.0,11.6,292.0,2.6,32900.0,138.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-28,8.6,525.0,19.0,8.0,2.0,28910.0,3.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-02-04,8.43,927.0,19.8,11.0,5.1,17532.0,1.85,0.011,0.0071,0.0099,0.0026,0.005,0.00053,5e-05,0.0,0.15,0.0005,0.00096,0.036,7.4
2007-02-11,8.42,755.0,20.4,3.0,6.0,15636.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-02-18,7.28,3060.0,15.0,32.0,5.11,25200.0,12.2,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-02-25,8.11,560.0,16.6,7.0,6.05,20500.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-04,7.95,161.0,13.8,1246.0,5.4,38500.0,276.0,0.029,0.2,0.025,0.11,0.005,0.00055,5e-05,0.0,30.0,0.02,0.023,1.2,13.0
2007-03-11,7.71,219.0,12.0,100.0,6.13,42655.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-18,7.75,345.0,16.2,19.0,6.2,41481.0,3.05,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-25,8.04,199.0,14.0,98.0,5.5,38200.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-04-01,7.97,376.0,17.0,12.0,5.8,35494.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-04-08,8.38,278.0,13.1,25.0,6.86,29934.0,7.74,0.0048,0.042,0.0045,0.0044,0.005,1e-05,5e-05,0.0,0.94,0.0055,0.002,0.043,3.2
2007-04-15,7.65,477.0,20.5,13.0,5.3,20010.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-04-22,8.14,542.0,16.8,6.0,6.5,14345.0,0.95,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-04-29,8.1,510.0,18.0,7.0,6.5,4120.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-05-06,8.4,394.0,13.9,4.0,6.3,6010.0,2.3,0.0188,0.00452,0.00823,0.00212,0.005,0.000783,5e-05,0.0,0.023,0.0005,0.0005,0.0176,6.5
2007-05-13,8.3,430.0,14.6,3.0,5.9,5855.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-05-20,7.91,652.0,12.0,3.0,5.6,6444.0,0.83,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-05-27,8.06,761.0,15.6,3.0,5.3,6395.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-06-03,8.17,1080.0,14.8,5.0,6.8,6348.0,0.51,0.01,0.007,0.02,0.005,0.005,0.005,0.0005,0.0,0.06,0.01,0.002,0.016,10.72
2007-06-10,7.63,1016.0,13.7,3.0,7.1,6230.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-06-17,7.99,1338.0,14.2,3.0,6.2,5448.0,0.49,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-06-24,7.83,1413.0,14.3,3.0,6.2,5100.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-01,7.81,1453.0,19.0,3.0,6.1,4263.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-08,7.9,1402.0,16.9,3.0,6.6,4800.0,0.46,0.00131,0.0066,0.0159,0.00149,0.005,0.00025,5e-05,0.0,0.039,0.0025,0.0025,0.0207,14.2
2007-07-15,7.94,1310.0,13.0,3.0,5.8,4080.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-22,7.89,1450.0,10.3,3.0,6.3,3852.0,0.44,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-29,7.8,1600.0,12.0,3.0,6.3,3850.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-05,7.82,1844.0,10.1,3.0,6.6,3800.0,0.9,0.00174,0.01,0.0162,0.0017,0.005,0.0005,5e-05,0.0,0.03,0.005,0.005,0.0217,18.4
2007-08-12,8.3,1830.0,12.0,3.0,6.4,3410.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-19,8.18,1550.0,15.1,16.0,6.0,3010.0,0.3,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-26,8.19,1450.0,16.1,4.0,5.4,2710.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-09-02,7.99,1450.0,17.9,3.0,5.6,2510.0,0.41,0.00119,0.012,0.0175,0.0022,0.005,0.0005,5e-05,0.0,0.04,0.005,0.005,0.0293,21.0
2007-09-09,8.02,3340.0,16.7,4.0,6.3,2480.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-09-16,7.86,3400.0,15.1,3.0,4.8,2190.0,0.35,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-09-23,7.91,3410.0,21.7,3.0,5.6,3100.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-09-30,7.85,3220.0,19.5,3.0,5.5,2510.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-10-07,7.93,2990.0,18.8,3.0,5.5,2010.0,0.42,0.00365,0.005,0.0205,0.00174,0.005,0.00034,5e-05,0.0,0.056,0.0025,0.0025,0.0624,18.1
2007-10-14,7.99,3140.0,18.1,3.0,5.6,1812.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-10-21,7.8,3390.0,18.1,3.0,5.5,1792.0,0.38,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-10-28,7.94,3510.0,19.9,3.0,4.71,1792.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-11-04,7.98,2200.0,14.9,3.0,6.19,3848.0,0.73,0.0122,0.0067,0.0164,0.00302,0.005,0.00055,5e-05,0.0,0.062,0.0025,0.0025,0.0711,15.5
2007-11-11,8.22,2970.0,21.0,3.0,6.87,2015.0,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-11-18,7.82,3560.0,16.2,3.0,6.81,1638.0,0.41,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-11-25,8.3,2770.0,16.8,3.0,6.69,1510.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-02,8.35,2320.0,20.7,3.0,7.2,1410.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-09,8.09,2900.0,18.2,3.0,7.23,2909.0,0.34,0.001571,0.01,0.01853,0.00194,0.005,0.0005,0.0,0.0,0.042,0.005,0.005,0.04397,15.99
2007-12-16,8.39,3090.0,19.2,3.0,8.1,1850.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-23,8.17,1647.0,15.6,10.0,6.81,1734.0,1.62,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-30,8.64,1610.0,21.4,3.0,7.31,1730.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-01-06,8.42,1252.0,14.9,13.0,7.26,3559.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-01-13,8.31,674.0,17.0,201.0,7.09,4860.0,3.46,0.00239,0.0094,0.01019,0.00421,0.005,0.0001,5e-05,0.0,0.351,0.001,0.001,0.052574,5.16
2008-01-20,8.2,478.0,15.0,92.0,6.87,13060.0,27.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-01-27,7.94,480.0,17.1,272.0,6.21,18867.0,65.2,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-03,8.36,267.0,15.8,117.0,6.7,14457.0,26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-10,8.54,442.0,13.9,42.0,7.33,16463.0,4.91,0.002637,0.005,0.0077,0.00442,0.005,5.6e-05,0.0,0.0,0.767,0.0005,0.00087,0.065838,4.5
2008-02-17,8.38,656.0,20.2,3.0,6.86,9473.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-24,8.45,875.0,15.4,3.0,5.4,6750.0,0.87,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-02,8.1,376.0,17.0,59.0,5.5,7420.0,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-09,8.45,320.0,11.9,126.0,5.44,22800.0,9.0,0.001205,0.0067,0.00524,0.00515,0.005,5e-05,5e-05,0.0,0.952,0.00076,0.00109,0.054337,3.29
2008-03-16,8.23,185.0,14.0,88.0,6.3,11820.0,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-23,8.28,455.0,13.2,25.0,6.3,11990.0,2.62,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-30,8.41,652.0,15.9,9.0,7.2,9010.0,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-06,8.5,770.0,15.5,214.5,5.76,8800.0,0.69,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-13,8.21,1081.0,16.4,3.0,6.67,9818.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-20,8.08,1447.0,13.8,3.0,6.1,3250.0,0.9,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-27,7.46,1775.0,15.6,3.0,6.8,3700.0,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-04,7.38,1640.0,18.4,3.0,7.8,3510.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-11,7.26,2410.0,14.5,666.5,7.6,2369.0,0.65,0.001473,0.0051,0.0136,0.00169,0.005,0.00025,5e-05,0.0,0.06,0.0025,0.0025,0.044051,16.28
2008-05-18,7.39,2580.0,12.2,17.0,6.3,2230.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-25,7.46,2600.0,15.8,3.0,6.4,2150.0,1.4,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-01,7.996666666666666,2716.6666666666665,12.933333333333332,507.3333333333333,6.466666666666666,2420.0,0.84,0.005231,0.0351,0.01361,0.00368,0.005,0.0005,5e-05,0.0,0.06,0.005,0.005,0.047583,15.96
2008-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-15,8.31,2600.0,13.6,7.0,6.5,2410.0,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-22,8.43,2660.0,13.9,3.0,6.3,2100.0,2.61,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-29,8.18,3020.0,14.1,3.0,7.1,2260.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-07-06,8.33,2760.0,13.1,862.5,6.3,2100.0,1.08,0.000898,0.0032,0.01731,0.0019,0.005,0.0001,0.0,0.0,0.1,0.001,0.001,0.066792,16.81
2008-07-13,8.22,2680.0,13.0,3.0,8.39,2700.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-07-20,7.98,2580.0,13.2,6.0,7.42,2410.0,1.18,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-07-27,8.33,3080.0,16.7,3.0,7.36,1930.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-08-03,8.45,3280.0,14.3,915.0,6.6,1900.0,1.15,0.009363,0.01,0.01818,0.00234,0.005,0.000602,0.0,0.0,0.102,0.005,0.005,0.070728,22.67
2008-08-10,8.2,3180.0,20.3,3.0,7.66,2050.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-08-17,8.12,3320.0,19.3,3.0,7.25,1950.0,1.04,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-08-24,8.41,3470.0,18.0,3.0,7.46,1850.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-08-31,8.4,3500.0,18.1,0.0,6.98,1690.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-09-07,8.01,3560.0,17.9,1132.5,7.29,1745.0,0.96,0.001,0.0419,0.01915,0.002,0.005,0.001,5e-05,0.0,0.075,0.01,0.01,0.061216,22.11
2008-09-14,7.81,3630.0,19.5,8.0,6.48,1690.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-09-21,8.15,3160.0,18.5,4.0,7.97,1590.0,0.74,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-09-28,8.18,3230.0,17.5,3.0,7.13,1635.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-05,7.92,3660.0,16.8,1064.5,6.86,1710.0,1.2,0.001,0.02,0.01823,0.00378,0.005,0.001,5e-05,0.0,0.164,0.01,0.01,0.159256,22.78
2008-10-12,8.22,3970.0,15.5,5.0,6.55,1950.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-19,8.06,3550.0,19.4,3.0,6.95,1982.0,0.79,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-26,8.05,3740.0,11.8,3.0,7.13,1582.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-09,8.52,2470.0,15.3,714.5,7.5,1900.0,3.91,0.0005,0.01,0.01747,0.00416,0.005,0.0005,5e-05,0.0,0.345,0.005,0.005,0.211532,15.19
2008-11-16,8.29,3310.0,15.7,3.0,9.23,1671.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-23,7.79,3030.0,17.5,3.0,7.11,1710.0,1.77,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-30,8.48,3440.0,20.0,3.0,6.93,1705.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
