Date,Potencial de Hidrógeno (in situ),Sólidos Suspendidos Totales,Caudal,Conductividad Eléctrica,Temperatura de la muestra,Oxígeno disuelto (en campo),Turbiedad,Cianuro Total,Zinc total,Cobre total,Plomo total,Arsénico total,Cadmio total,Mercurio total,Hierro total,Cromo Total,Niquel total,Manganeso total,Potencial rédox
2009-03-01,0.9064516129032257,0.003075030750307503,0.00012032323363093325,0.11134259259259259,0.6653386454183267,0.4366459627329192,0.004498480243161095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-08,0.8569892473118279,0.07011070110701106,0.00012708296585739018,0.061342592592592594,0.5896414342629482,0.4279503105590062,0.05086119554204661,1.132071199731322e-05,0.014032697547683924,0.045153846153846156,0.028612499999999996,0.03569230769230769,0.005,2.543836665335392e-05,0.043555555555555556,0.0154627539503386,0.028133333333333333,0.047430542340627976,0.0
2009-03-15,0.8806451612903224,0.0024600246002460025,0.00010635312036292227,0.11388888888888889,0.697211155378486,0.40807453416149064,0.0017629179331306991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-22,0.8462365591397849,0.0018450184501845018,5.678175070223816e-05,0.14629629629629629,0.6892430278884462,0.4478260869565217,0.00232016210739615,1.132071199731322e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-29,0.853763440860215,0.025830258302583026,6.894926870986063e-05,0.06527777777777778,0.6215139442231076,0.4118012422360248,0.015400202634245186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-05,0.8795698924731182,0.12146371463714638,5.0923316105975495e-05,0.13449074074074074,0.649402390438247,0.46273291925465837,0.0006889564336372847,1.132071199731322e-05,0.0027247956403269754,0.013615384615384616,0.005325,0.05038461538461538,0.01,2.543836665335392e-05,0.0006666666666666666,0.011286681715575621,0.013333333333333334,0.005266412940057088,0.0
2009-04-12,0.9548387096774194,0.0018450184501845018,5.3176560181461134e-05,0.19652777777777777,0.6414342629482072,0.5304347826086956,0.0005369807497467073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-19,0.9655913978494624,0.0018450184501845018,5.047266729087836e-05,0.11018518518518519,0.597609561752988,0.42298136645962725,0.0015704154002026342,1.132071199731322e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-26,0.9333333333333332,0.0018450184501845018,5.002201847578124e-05,0.15856481481481483,0.6055776892430278,0.4559006211180124,0.0007700101317122594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-03,0.9591397849462365,0.0018450184501845018,4.731812558519847e-05,0.22893518518518519,0.6573705179282868,0.44223602484472047,0.0007598784194528875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-10,0.9709677419354837,0.2115621156211562,4.641682795500421e-05,0.2881944444444444,0.6334661354581673,0.5229813664596272,0.0006585612968591692,1.132071199731322e-05,0.006811989100817439,0.007230769230769231,0.003125,0.06769230769230769,0.025,9.666579328274491e-05,0.0009777777777777777,0.028216704288939052,0.03333333333333333,0.005733111322549953,0.0
2009-05-17,0.9559139784946237,0.0024600246002460025,3.818347410317968e-05,0.3275462962962963,0.5179282868525896,0.4273291925465838,0.000729483282674772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-24,0.9311827956989247,0.0018450184501845018,3.5150607577576006e-05,0.3712962962962963,0.6015936254980079,0.6086956521739131,0.0012462006079027356,1.132071199731322e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-31,0.8903225806451611,0.0018450184501845018,2.0549585968429048e-05,0.45069444444444445,0.5816733067729083,0.6459627329192547,0.0006889564336372847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-07,0.7709677419354838,0.44434194341943417,1.9873612745783357e-05,0.5393518518518519,0.4820717131474103,0.577639751552795,0.0012664640324214793,1.132071199731322e-05,0.013623978201634877,0.020692307692307694,0.0115,0.07869230769230769,0.05,2.543836665335392e-05,0.001,0.056433408577878104,0.06666666666666667,0.009894386298763084,0.0
2009-06-14,0.9612903225806451,0.0018450184501845018,1.3519464452913848e-05,0.6273148148148148,0.5179282868525896,0.7577639751552794,0.0005471124620060791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-21,0.9569892473118279,0.003075030750307503,1.3970113268010976e-05,0.6736111111111112,0.5338645418326693,0.6832298136645962,0.0010638297872340426,1.132071199731322e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-28,0.8763440860215054,0.0018450184501845018,1.2528037059700167e-05,0.7222222222222222,0.43824701195219123,0.47950310559006204,0.0006788247213779129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
