Date,Potencial de Hidrógeno (in situ),Sólidos Suspendidos Totales,Conductividad Eléctrica,Temperatura de la muestra,Caudal,Oxígeno disuelto (en campo),Turbiedad,Cianuro Total,Plomo total,Cobre total,Arsénico total,Zinc total,Cadmio total,Mercurio total,Potencial rédox,Hierro total,Cromo Total,Niquel total,Manganeso total
2019-10-06,0.8828436706565109,0.004605641911341393,0.5065176908752328,0.4869976359338062,0.0002271407837445573,0.01134345137717819,0.006769020812009553,0.012244897959183685,0.0025,0.002866150759529951,0.05596153846153846,0.013089005235602094,0.00046382189239332097,0.0036332808526099115,0.4996794871794872,0.00021674305111290566,0.09799999999999999,0.5579999999999999,0.010473684210526316
2019-10-13,0.8748639825897715,0.0025906735751295338,0.4937926753569212,0.5567375886524822,0.00020355587808417998,0.011753794266441823,0.002241555783009212,0.0,0.0025,0.0017457463717136456,0.041538461538459616,0.013089005235602094,0.002937538651824366,0.0036332808526099115,0.7376602564102565,0.00021674305111290566,0.11699999999999801,0.444,0.008640350877192981
2019-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.005367518695119727,0.05442307692307693,0.013089005235602094,0.00046382189239332097,0.0036332808526099115,0.0,0.0014053339765707753,0.13599999999999998,0.5419999999999999,0.00834502923976608
2019-10-27,0.8813928182807399,0.0069084628670120895,0.5077591558038486,0.5886524822695036,0.0002612481857764877,0.011854974704890388,0.005690890481064483,0.0,0.0025,0.0034393809114359416,0.050192307692307696,0.013089005235602094,0.00046382189239332097,0.0036332808526099115,0.6237179487179487,0.0025135202217770832,0.146,0.598,0.010538011695906431
2019-11-03,0.882480957562568,0.004317789291882556,0.4978274363749224,0.6914893617021277,0.000204644412191582,0.011585160202360877,0.006325486182190378,0.012244897959183685,0.0025,0.0031788217514786736,0.04615384615384615,0.013089005235602094,0.00046382189239332097,0.0036332808526099115,0.6522435897435898,0.0,0.0,0.0,0.0
2019-11-10,0.8871962277838231,0.01180195739781232,0.3691289054417546,0.6548463356973995,0.008505805515239478,0.010944350758853288,0.012627089730467417,0.0,0.01041666666666625,0.005767042740387504,0.046666666666665385,0.01527050610820242,0.00046382189239332097,0.0036332808526099115,0.6666666666666666,0.0016383910207782009,0.068666666666666,0.451333333333332,0.006491228070175435
2019-11-17,0.8726877040261154,0.0,0.2420437616387337,0.5709219858156029,0.0011103047895500726,0.011349072512647556,0.0023950870010235412,0.0,0.0025,0.007451991974777874,0.03942307692307693,0.01963350785340314,0.00046382189239332097,0.0036332808526099115,0.5067307692307692,0.00021674305111290566,0.092,0.39199999999999996,0.008821637426900585
2019-11-24,0.8705114254624592,0.004317789291882556,0.5065176908752328,0.5851063829787234,0.00010014513788098694,0.007579482855536819,0.00465711361310133,0.0,0.0025,0.0019281377836837855,0.04423076923076923,0.013089005235602094,0.00046382189239332097,0.0036332808526099115,0.5801282051282052,0.00021674305111290566,0.118,0.5079999999999999,0.012491228070175438
2019-12-01,0.8737758433079434,0.017271157167530225,0.5062073246430788,0.7943262411347517,0.00022859216255442672,0.010910623946037099,0.015148413510747185,0.012244897959183685,0.0025,0.006774538158888976,0.054807692307692314,0.01963350785340314,0.00046382189239332097,0.0036332808526099115,0.6237179487179487,0.0,0.0,0.0,0.0
2019-12-08,0.866702937976061,0.004317789291882556,0.3553693358162632,0.7127659574468086,0.005159651669085632,0.011121416526138279,0.003183213920163767,0.012244897959183685,0.0025,0.002657703431564137,0.04644230769230769,0.00981675392670157,0.00046382189239332097,0.0036332808526099115,0.5405448717948718,0.00021674305111290566,0.036,0.16599999999999998,0.0013538011695906431
2019-12-15,0.8645266594124049,0.0025906735751295338,0.34539804469273744,0.45744680851063835,0.004332365747460087,0.011458684654300168,0.004176049129989765,0.0,0.0025,0.003387269079444488,0.0433173076923077,0.016361256544502618,0.00046382189239332097,0.0036332808526099115,0.5791666666666666,0.0011344051626796434,0.10049999999999999,0.46299999999999997,0.008257309941520467
2019-12-22,0.9227421109902069,0.0051813471502590676,0.1511483550589696,0.75177304964539,0.012343976777939043,0.011854974704890388,0.003797338792221085,0.0,0.0025,0.0035957164074103026,0.030384615384615385,0.006544502617801047,0.00046382189239332097,0.0036332808526099115,0.6064102564102564,0.00021674305111290566,0.016,0.13799999999999998,0.0010409356725146197
2019-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-05,0.8922742110990206,0.022020725388601035,0.0782122905027933,0.5070921985815603,0.03237300435413643,0.010986509274873525,0.026555783009211874,0.012244897959183685,0.0025,0.006123140258995805,0.019423076923076925,0.016361256544502618,0.00046382189239332097,0.0036332808526099115,0.5652243589743591,0.0,0.0,0.0,0.0
2020-01-12,0.8944504896626769,0.0025906735751295338,0.117008069522036,0.6702127659574467,0.008817126269956458,0.010927487352445194,0.0036949846468781983,0.0,0.0025,0.002605591599572683,0.022500000000000003,0.006544502617801047,0.00046382189239332097,0.0036332808526099115,0.633974358974359,0.00021674305111290566,0.004,0.108,0.001415204678362573
2020-01-19,0.8715995647442873,0.0025906735751295338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-26,0.8988030467899891,0.004317789291882556,0.0782122905027933,0.5709219858156029,0.04702467343976779,0.010961214165261383,0.007461617195496418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-02,0.8585418933623504,0.0025906735751295338,0.31688392302917445,0.5833333333333334,0.00036465892597968075,0.011011804384485666,0.0018423746161719547,0.012244897959183685,0.0025,0.0020844732796581463,0.03461538461538462,0.008835078534031413,0.0015460729746444033,0.0018166404263049558,0.6294871794871795,0.0,0.0,0.0,0.0
2020-02-09,0.873050417120058,0.14766839378238342,0.05285536933581627,0.48226950354609927,0.2688679245283019,0.010910623946037099,0.18935516888433981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5666666666666667,0.0,0.0,0.0,0.0
2020-02-16,0.860899528472978,0.8480138169257341,0.05082247051520795,0.698581560283688,0.08023584905660378,0.009671163575042158,0.0,0.0,0.0025,0.0068266499908804295,0.03653846153846154,0.011125654450261781,0.0015460729746444033,0.0018166404263049558,0.625801282051282,0.005547922937357762,0.038,0.027999999999999997,0.0018625730994152048
2020-02-23,0.889735219441422,0.008347725964306274,0.074487895716946,0.49290780141843976,0.03134978229317852,0.0112141652613828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6705128205128205,0.0,0.0,0.0,0.0
2020-03-01,0.8491113529198405,0.9447322970639033,0.037647423960273124,0.6808510638297872,0.5059506531204645,0.009932546374367622,0.0,0.012244897959183685,0.20875,0.04686590757098064,0.21282051282051154,0.03446771378708547,0.0015460729746444033,0.0018166404263049558,0.7298076923076923,0.0,0.0,0.0,0.0
2020-03-08,0.8841131664853101,0.10535405872193437,0.06300434512725016,0.4893617021276596,0.2422423802612482,0.011441821247892075,0.0,0.012244897959183685,0.07125000000000001,0.017561687381119885,0.08076923076923077,0.02388743455497382,0.0015460729746444033,0.0018166404263049558,0.616826923076923,0.023090126654850676,0.13599999999999998,0.106,0.004119883040935672
2020-03-15,0.9368879216539717,0.006044905008635579,0.0670391061452514,0.5567375886524822,0.08142235123367199,0.01094435075885329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4275641025641026,0.0,0.0,0.0,0.0
2020-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-03,0.8944504896626769,0.0,0.0808504034761018,0.42907801418439717,0.0005518867924528303,0.011627318718381113,0.0,0.0,0.0043749999999999995,0.0015894108757392846,0.01826923076923077,0.005235602094240838,0.0015460729746444033,0.0018166404263049558,0.0,0.0006921794212960536,0.013999999999999999,0.005,0.0006461988304093567
2020-05-10,0.8944504896626769,0.0,0.09621353196772191,0.38652482269503546,0.0,0.012366498032602586,0.0,0.0,0.0025,0.0022581793862963082,0.01794871794871731,0.005235602094240838,0.0015460729746444033,0.0018166404263049558,0.0,0.00032511457666935847,0.013999999999999999,0.036666666666665994,0.0008001949317738772
2020-05-17,0.8984403336960466,0.0,0.1005586592178771,0.36761229314420807,0.0,0.012720629567172568,0.0,0.0,0.0033333333333325,0.001163830914475781,0.019871794871794232,0.005235602094240838,0.0015460729746444033,0.0018166404263049558,0.0,0.0003484202810901008,0.013999999999999999,0.004,0.0008235867446393742
2020-05-24,0.9020674646354733,0.0,0.11312849162011174,0.5886524822695036,0.0,0.01057335581787521,0.0,0.0,0.0025,0.0014330753797649756,0.021153846153844233,0.005235602094240838,0.0015460729746444033,0.0018166404263049558,0.0,0.0002307264737653512,0.013999999999999999,0.004,0.0009619883040935672
2020-05-31,0.8922742110990206,0.0,0.1610800744878957,0.08156028368794326,0.0,0.014991568296795954,0.0,0.0,0.0025,0.0011985721358034342,0.021153846153846155,0.005235602094240838,0.0015460729746444033,0.0018166404263049558,0.0,0.000559336906097821,0.013999999999999999,0.008,0.0029035087719298243
2020-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-09,0.9020674646354733,0.00489349453080023,0.4456859093730602,0.6134751773049646,0.0001088534107402032,0.010674536256323778,0.0,0.012244897959183685,0.0025,0.00156335495974361,0.03076923076923077,0.005235602094240838,0.0015460729746444033,0.0018166404263049558,0.5583333333333332,0.000576816184413378,0.013999999999999999,0.011999999999999999,0.004812865497076023
2020-08-16,0.8844758795792529,0.0031663788140472078,0.45701427684667906,0.4184397163120568,9.796806966618288e-05,0.012917369308600338,0.0,0.0,0.0025,0.001407019463769249,0.026923076923076925,0.005235602094240838,0.0015460729746444033,0.0018166404263049558,0.48044871794871796,0.0008285177921573974,0.013999999999999999,0.016,0.009453216374269005
2020-08-23,0.8759521218715997,0.0051813471502590676,0.4925512104283054,0.28723404255319146,0.0003918722786647315,0.011989881956155144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6451923076923077,0.0,0.0,0.0,0.0
2020-08-30,0.8770402611534277,0.004317789291882556,0.4751707014276847,0.39716312056737585,0.00045718432510885343,0.01220910623946037,0.0,0.012244897959183685,0.005625,0.0026837593475598637,0.032692307692307694,0.005235602094240838,0.0015460729746444033,0.0018166404263049558,0.5634615384615385,0.0017409361202294679,0.03,0.022,0.011105263157894736
2020-09-06,0.8697859992745739,0.0034542314335060447,0.48282640182081527,0.3829787234042554,0.00047895500725689407,0.012209106239460369,0.0,0.012244897959183685,0.0025,0.0020149908370028402,0.03076923076923077,0.005235602094240838,0.0015460729746444033,0.0018166404263049558,0.6461538461538462,0.0007236421222640559,0.013999999999999999,0.013999999999999999,0.010508771929824561
2020-09-13,0.8759521218715997,0.0034542314335060447,0.4968963376784606,0.6134751773049646,0.00015021770682148043,0.012107925801011804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0
2020-09-20,0.8694232861806311,0.0034542314335060447,0.5009310986964618,0.33687943262411346,0.00012844702467343976,0.012344013490725126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6464743589743589,0.0,0.0,0.0,0.0
2020-09-27,0.8890097932535365,0.0025906735751295338,0.4956548727498448,0.7304964539007093,3.265602322206096e-05,0.012141652613827993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5753205128205128,0.0,0.0,0.0,0.0
